2011439901,2011439889,1128849740
4889649950,3379643096,1128457257,4889649952,4889649953
4889649952,4889649953,3044041826,4889649950
1572495863,1572495897,1572495859,1572495757
3938091810,132087002,597673468,597673373
3938091811,3938091816,597673353,3938091812,597673479
3938091812,132085756,3938091811,132087004
2011439909,1128849713,2011439914
1122495227,1122495490,1122495203,1122495013
1499967536,1503184648,1503184609,1499967498
3938091816,1128849435,3938091811,597673364
1128457001,1128456913,1128457506,489404438,1128456927
2011439914,1128849404,2011439909
1572495495,1390652961,1572495605,1572495462
3450323757,3450323758
1128457006,1499267313,1128457506,1128458366,1128458127
1382974255,1382974160,1382974177,1382974355
1403945096,1403945160,1403945202,1403945062
3949880114,3949880113
1990271795,5299267384,1128849545,3946541458
1923965748,1129833203,1129832493,1129833118
1122495284,1122495248,1122495010,1122496026,1122495927
597673439,597673457,597673442,1402791538,597673438
4050854716,4051087785,4050854717,4050793726,4050793727
1499967626,1499967645
4050854718,4050209449,4050209450,4050854717,4050854719
4050854719,4050854720,3937601043,3937601045,4050854718
4050854720,4050854721,4050634211,4050634212,4050854719
4050854721,4050854720,4050634209,4050634210,4050854723
132079787,132078825,132079786,1499967598
1128153227,1501726945,3897925930,211492745
1990271812,1990271736,1151814568,1990271821
1569743685,1569743435,1569743501,1569743861
211485510,1129950609,3186809226,1122496046
1122495168,1577709176,1122495116,1122494943
2822546248,1127310432
1504563377,1576293152,1576293363,1576293173
3044186935,3044186937,3044186955,3044178631
4050854732,4050793747,4050854723
1990271821,1990271812
1503142735,1503068481,1130256923,1503142749
1128457040,1128457496,1128458274,1128457708,1128457302
4050854738,4050854735
1382974291,1382974228,1382974373,1382974429
1572495499,1572495464,1572495562,1572495662
4050854743,1501775152,4050854745,5298166186,211490167
3937601013,3937601016,1501726945,1501726964
5396530783,132085265,2741701173,132085262
1122494908,1122865512,1122495081,1122865926
1503142749,1503068497,1503142770,1503142735
1128457056,1128458322,1128457235,1128153263
4050854753,1128849435,4050854749,132085262,2331688549
5296188219,5296188632,5275175849,5296188635
1504563378,1576293192,1576293210,1576293338
1503142761,1503142772,1503068509
1128457066,1128456640,1075271818,1128456790,1128458415
1128457070,1128457392,1128457337,1128458010,1128458012
3784319857,3784319858,3784319879,3784318855
1503142770,1503142749,1503068511
3784319859,3786953638
1503142772,1503142761,1499876572,1503142807
1382974325,1382974146,1323928870,1324089623
3784319862,3784318851,3786975869,3784319870
4813169527,4813169529,617627690,212855574
1323967352,1323966889,4143041207,1324089623
4813169529,4813169527
3784319867,3784319881,3784319858,3786975876
3784319868,3784318855
5349482422,617634105,1403945363,5349482425
3784319870,3784319872,3786975876,3784319862
3784319872,3784319880,3786975869,3784319870
84514283,132079786
5205020822,3057803835,3057803846
3784319878,3784319858
3784319879,3784319857
3784319880,3784319872,3784319884,3786975876
3784319881,3784319867
3784319883,3786975876
3784319884,3784319880
3455361933,3455361934
3455361934,598050369,3455361933,3431114766
5109794285,5109794288
1382974355,1382974407,1382974093,1382974255
3428983700,3428983704,1128456766,132091423
1504556526,1504556507
1382974358,1382974276,1382974228,1382974429
1503142807,1503142824,1499876576,1503142772
3428983704,3428983700
1129832487,1129832523,1129833099,1128849725,1129832949
3787714322,3787714312,1501775082,1501775149
3378423279,3378423243
3044058012,618017240,3797190344,3801189669
3044058013,3848564857,3936332515,598049524
211525870,1975771601,2313493699,132077390
1128457119,1501606721,1128456755,3937572059,1128456815
1503142816,1503068818,1503068780,1503068717
1128457121,3938167960,1499267313,1128457736
1504563355,1504563263
